id,autore-0-name,autore-0-url,autore-0-rif,autore-0-ambito,autore-0-motiv,autore-1-name,autore-1-url,autore-1-rif,autore-1-ambito,autore-1-motiv,autore-2-name,autore-2-url,autore-2-rif,autore-2-ambito,autore-2-motiv,autore-3-name,autore-3-url,autore-3-rif,autore-3-ambito,autore-3-motiv,autore-4-name,autore-4-url,autore-4-rif,autore-4-ambito,autore-4-motiv,oggetto-def,oggetto-id,soggetto,denominazione,tecnica,lavorazione,descrizione,misure,loc-0-prov,loc-0-comune,loc-0-geonames,loc-0-contenitore,loc-0-specifica,loc-0-isOriginal,loc-1-isOriginal,loc-1-prov,loc-1-comune,loc-1-geonames,loc-1-contenitore,loc-1-specifica,loc-1-crono,loc-2-isOriginal,loc-2-prov,loc-2-comune,loc-2-geonames,loc-2-contenitore,loc-2-specifica,loc-2-crono,loc-3-isOriginal,loc-3-prov,loc-3-comune,loc-3-geonames,loc-3-contenitore,loc-3-specifica,loc-3-crono,loc-4-isOriginal,loc-4-prov,loc-4-comune,loc-4-geonames,loc-4-contenitore,loc-4-specifica,loc-4-crono,data-da,data-a,not-storico-critiche,stato-conservazione,restauro,relazioni,bibliografia,img-path
214,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC28),Anonimo padovano,http://vocab.getty.edu/page/ulan/500027089,?,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M54),,,,,,,,,,,rilievo,elemento d'insieme,Apostolo,,modellazione,policromia perduta,"Un apostolo con una barba densamente ricciuta e abbigliato con una tunica all'antica tiene la mano destra sul petto, mentre trattiene con la sinistra un libro chiuso appoggiato alla gamba. La terracotta è stata realizzata montando sette blocchi cotti separatamente",altezza 167 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1961-2005,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Via Frattini 5,Facciata,1958,,,,,,,,,,,,,,,1480,1490,"La terracotta, forse proveniente da un altare smembrato, è stata conservata fino al 1958 insieme ad altre figure all'interno di alcune nicchie della facciata di un Palazzo già di proprietà della famiglia Arrivabene che l’aveva ereditata dai Valenti, i quali a loro volta l’acquistarono nel 1690 da Felice Ippoliti da Gazoldo. Quando l'immobile divenne proprietà delo scultore Giuseppe Menozzi quest'ultimo si offrì di restaurare le terrecotte dandole in cessione allo Stato. Giovanni Paccagnini attribuì il gruppo ad Andrea Mantegna, includendolo nella mostra dedicata al pittore padovano nel 1961. Maria Rosa Palvarini ha suggerito invece un'attribuzione a uno scultore padovano della seconda metà del Quattrocento prossimo a Bartolomeo Bellano. Più di recente Marco Scansani ha proposto di riferire quelle terrecotte a un artista attivo a Mantova negli anni Ottanta del XV secolo",La terracotta presenta alcune rotture e integrazioni e ha perduto totalmente la policromia,"Nel 1959 Giuseppe Menozzi si occupò di un primo restauro (smontando le figure, eliminando gli strati superficiali di gesso, svuotandole dai riempimenti e reintegrandole), diciassette anni dopo intervenì anche Luciano Formica (smontando nuovamente le terrecotte e eliminando alcune reintegrazioni)",Apostoli e un'annunciazione da una facciata di Via Frattini a Mantova,"SC28, 148-150; M54, 48-50; SC29, 126; AM16, 117-147",213.jpg
215,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC28),Anonimo padovano,http://vocab.getty.edu/page/ulan/500027089,?,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M54),,,,,,,,,,,rilievo,elemento d'insieme,Apostolo,,modellazione,policromia perduta,"Un apostolo con barba e capelli lunghi, abbigliato con una tunica all'antica, tiene la mano sinistra sul petto e la destra appoggiata alla gamba corrispondente lievemente flessa. La terracotta è stata realizzata montando sei blocchi cotti separatamente",altezza 176 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1961-2005,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Via Frattini 5,Facciata,1958,,,,,,,,,,,,,,,1480,1490,"La terracotta, forse proveniente da un altare smembrato, è stata conservata fino al 1958 insieme ad altre figure all'interno di alcune nicchie della facciata di un Palazzo già di proprietà della famiglia Arrivabene che l’aveva ereditata dai Valenti, i quali a loro volta l’acquistarono nel 1690 da Felice Ippoliti da Gazoldo. Quando l'immobile divenne proprietà delo scultore Giuseppe Menozzi quest'ultimo si offrì di restaurare le terrecotte dandole in cessione allo Stato. Giovanni Paccagnini attribuì il gruppo ad Andrea Mantegna, includendolo nella mostra dedicata al pittore padovano nel 1961. Maria Rosa Palvarini ha suggerito invece un'attribuzione a uno scultore padovano della seconda metà del Quattrocento prossimo a Bartolomeo Bellano. Più di recente Marco Scansani ha proposto di riferire quelle terrecotte a un artista attivo a Mantova negli anni Ottanta del XV secolo",La terracotta presenta alcune rotture e integrazioni e ha perduto totalmente la policromia,"Nel 1959 Giuseppe Menozzi si occupò di un primo restauro (smontando le figure, eliminando gli strati superficiali di gesso, svuotandole dai riempimenti e reintegrandole), diciassette anni dopo intervenì anche Luciano Formica (smontando nuovamente le terrecotte e eliminando alcune reintegrazioni)",Apostoli e un'annunciazione da una facciata di Via Frattini a Mantova,"SC28, 148-150; M54, 48-50; SC29, 126; AM16, 117-147",214.jpg
216,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC28),Anonimo padovano,http://vocab.getty.edu/page/ulan/500027089,?,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M54),,,,,,,,,,,rilievo,elemento d'insieme,Apostolo,,modellazione,policromia perduta,Un apostolo barbuto e abbigliato con una tunica all'antica trattiene con la mano sinistra un lembo della veste. La terracotta è stata realizzata montando sei blocchi cotti separatamente,altezza 171 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1961-2005,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Via Frattini 5,Facciata,1958,,,,,,,,,,,,,,,1480,1490,"La terracotta, forse proveniente da un altare smembrato, è stata conservata fino al 1958 insieme ad altre figure all'interno di alcune nicchie della facciata di un Palazzo già di proprietà della famiglia Arrivabene che l’aveva ereditata dai Valenti, i quali a loro volta l’acquistarono nel 1690 da Felice Ippoliti da Gazoldo. Quando l'immobile divenne proprietà delo scultore Giuseppe Menozzi quest'ultimo si offrì di restaurare le terrecotte dandole in cessione allo Stato. Giovanni Paccagnini attribuì il gruppo ad Andrea Mantegna, includendolo nella mostra dedicata al pittore padovano nel 1961. Maria Rosa Palvarini ha suggerito invece un'attribuzione a uno scultore padovano della seconda metà del Quattrocento prossimo a Bartolomeo Bellano. Più di recente Marco Scansani ha proposto di riferire quelle terrecotte a un artista attivo a Mantova negli anni Ottanta del XV secolo",La terracotta presenta alcune rotture e integrazioni e ha perduto totalmente la policromia,"Nel 1959 Giuseppe Menozzi si occupò di un primo restauro (smontando le figure, eliminando gli strati superficiali di gesso, svuotandole dai riempimenti e reintegrandole), diciassette anni dopo intervenì anche Luciano Formica (smontando nuovamente le terrecotte e eliminando alcune reintegrazioni)",Apostoli e un'annunciazione da una facciata di Via Frattini a Mantova,"SC28, 148-150; M54, 48-50; SC29, 126; AM16, 117-147",215.jpg
217,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC28),Anonimo padovano,http://vocab.getty.edu/page/ulan/500027089,?,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M54),,,,,,,,,,,rilievo,elemento d'insieme,Madonna annunciata,,modellazione,policromia perduta,"La Vergine, con le mani giunte che emergono dal manto che l'avvolge fin sopra la testa, e i piedi nudi che emergono sotto la veste, sembra rivolgersi alla sua destra per ricevere l'Annuncio dell'Angelo. La terracotta è stata realizzata montando cinque blocchi cotti separatamente",altezza 154 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1961-2005,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Via Frattini 5,Facciata,1958,,,,,,,,,,,,,,,1480,1490,"La terracotta, forse proveniente da un altare smembrato, è stata conservata fino al 1958 insieme ad altre figure all'interno di alcune nicchie della facciata di un Palazzo già di proprietà della famiglia Arrivabene che l’aveva ereditata dai Valenti, i quali a loro volta l’acquistarono nel 1690 da Felice Ippoliti da Gazoldo. Quando l'immobile divenne proprietà delo scultore Giuseppe Menozzi quest'ultimo si offrì di restaurare le terrecotte dandole in cessione allo Stato. Giovanni Paccagnini attribuì il gruppo ad Andrea Mantegna, includendolo nella mostra dedicata al pittore padovano nel 1961. Maria Rosa Palvarini ha suggerito invece un'attribuzione a uno scultore padovano della seconda metà del Quattrocento prossimo a Bartolomeo Bellano. Più di recente Marco Scansani ha proposto di riferire quelle terrecotte a un artista attivo a Mantova negli anni Ottanta del XV secolo",La terracotta presenta alcune rotture e integrazioni e ha perduto totalmente la policromia,"Nel 1959 Giuseppe Menozzi si occupò di un primo restauro (smontando le figure, eliminando gli strati superficiali di gesso, svuotandole dai riempimenti e reintegrandole), diciassette anni dopo intervenì anche Luciano Formica (smontando nuovamente le terrecotte e eliminando alcune reintegrazioni)",Apostoli e un'annunciazione da una facciata di Via Frattini a Mantova,"SC28, 148-150; M54, 48-50; SC29, 126; AM16, 117-147",216.jpg
218,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC28),Anonimo padovano,http://vocab.getty.edu/page/ulan/500027089,?,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M54),,,,,,,,,,,rilievo,elemento d'insieme,Angelo Annunciante,,modellazione,policromia perduta,"Un Angelo ricciuto, abbigliato con una vaporosa veste e dotato di un ampia ala piumata, si rivolge  con le braccia conserte verso la sua sinistra alla Vergine. La terracotta è stata realizzata montando cinque blocchi cotti separatamente",altezza 162 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1961-2005,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Via Frattini 5,Facciata,1958,,,,,,,,,,,,,,,1480,1490,"La terracotta, forse proveniente da un altare smembrato, è stata conservata fino al 1958 insieme ad altre figure all'interno di alcune nicchie della facciata di un Palazzo già di proprietà della famiglia Arrivabene che l’aveva ereditata dai Valenti, i quali a loro volta l’acquistarono nel 1690 da Felice Ippoliti da Gazoldo. Quando l'immobile divenne proprietà delo scultore Giuseppe Menozzi quest'ultimo si offrì di restaurare le terrecotte dandole in cessione allo Stato. Giovanni Paccagnini attribuì il gruppo ad Andrea Mantegna, includendolo nella mostra dedicata al pittore padovano nel 1961. Maria Rosa Palvarini ha suggerito invece un'attribuzione a uno scultore padovano della seconda metà del Quattrocento prossimo a Bartolomeo Bellano. Più di recente Marco Scansani ha proposto di riferire quelle terrecotte a un artista attivo a Mantova negli anni Ottanta del XV secolo",La terracotta presenta alcune rotture e integrazioni e ha perduto totalmente la policromia,"Nel 1959 Giuseppe Menozzi si occupò di un primo restauro (smontando le figure, eliminando gli strati superficiali di gesso, svuotandole dai riempimenti e reintegrandole), diciassette anni dopo intervenì anche Luciano Formica (smontando nuovamente le terrecotte e eliminando alcune reintegrazioni)",Apostoli e un'annunciazione da una facciata di Via Frattini a Mantova,"SC28, 148-150; M54, 48-50; SC29, 126; AM16, 117-147",217.jpg
219,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC28),Anonimo padovano,http://vocab.getty.edu/page/ulan/500027089,?,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M54),,,,,,,,,,,gruppo scultoreo,insieme,Annunciazione con tre apostoli,,modellazione,policromia perduta,Un gruppo di cinque terrecotte mostra tre apostoli barbuti con l'Angelo annunciante che si rivolge alla Vergine annunciata,,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1961-2005,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Via Frattini 5,Facciata,1958,,,,,,,,,,,,,,,1480,1490,"Questo gruppo, forse proveniente da un altare smembrato, è stata conservata fino al 1958 all'interno di alcune nicchie della facciata di un Palazzo già di proprietà della famiglia Arrivabene che l’aveva ereditata dai Valenti, i quali a loro volta l’acquistarono nel 1690 da Felice Ippoliti da Gazoldo. Quando l'immobile divenne proprietà delo scultore Giuseppe Menozzi quest'ultimo si offrì di restaurare le terrecotte dandole in cessione allo Stato. Giovanni Paccagnini attribuì il gruppo ad Andrea Mantegna, includendolo nella mostra dedicata al pittore padovano nel 1961. Maria Rosa Palvarini ha suggerito invece un'attribuzione a uno scultore padovano della seconda metà del Quattrocento prossimo a Bartolomeo Bellano. Più di recente Marco Scansani ha proposto di riferire quelle terrecotte a un artista attivo a Mantova negli anni Ottanta del XV secolo",Il gruppo presenta alcune rotture e integrazioni e ha perduto totalmente la policromia,"Nel 1959 Giuseppe Menozzi si occupò di un primo restauro (smontando le figure, eliminando gli strati superficiali di gesso, svuotandole dai riempimenti e reintegrandole), diciassette anni dopo intervenì anche Luciano Formica (smontando nuovamente le terrecotte e eliminando alcune reintegrazioni)",Apostoli e un'annunciazione da una facciata di Via Frattini a Mantova,"SC28, 148-150; M54, 48-50; SC29, 126; AM16, 117-147",218.jpg
220,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,"Un cherubino aureolato, con la bocca schiusa e le ali piumate intrecciate rivolge lo sguardo verso sinistra ",<i>Da verificare</i>,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481,1488,La terracotta appartiene a un gruppo di 12 cherubini che furno modellati per ornare la facciata della Basilica di Sant'Andrea a Mantova (nove nella fascia mediana della facciata principale e tre sull’architrave del fianco sud della chiesa). La cronologia della decorazione è da collocaretra la “Declaratio cappellarum Sancti Andree de Mantua” del 1481 e la data ‘1488’ rinvenuta nel 1961 nel tondo del timpano della facciata. In occasione dei restauri della facciata nel XIX secolo alcuni di questi rilievi furono rimossi e sostituiti da calchi o copie (in un deposito all’interno dell’“ombrellone” albertiano si conservano infatti numerosi frammenti di teste e ali rimossi dalla facciata). Livio Giulio Volpi Ghirardini ha sottolineato che gli sguardi dei cherubini sono direzionati per intersecare le geometrie della facciata. Renata Casarin ha riferito il gruppo all'ambito di Luca Fancelli mentre Marco Scansani ha suggerito che alcune figure potrebbero essere state ideate da Gian Marco Cavalli (soprattutto quelle con le ciocche ricciute che pendono sulla fronte).,La terracotta ha perduto la cromia e presenta alcune rotture e reintegrazioni,Il gruppo di terrecotte nel 1828 è stato sottoposto a restauri che hanno comportato la sostituzione di alcuni degli elementi originali. Un ulteriore restauro è stato eseguito nel 1994,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140",219.png
221,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,"Un cherubino aureolato, con la bocca schiusa, due ciocche ricciute che gli ricadono sulla fronte e le ali piumate intrecciate rivolge lo sguardo verso destra ",<i>Da verificare</i>,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481,1488,La terracotta appartiene a un gruppo di 12 cherubini che furno modellati per ornare la facciata della Basilica di Sant'Andrea a Mantova (nove nella fascia mediana della facciata principale e tre sull’architrave del fianco sud della chiesa). La cronologia della decorazione è da collocaretra la “Declaratio cappellarum Sancti Andree de Mantua” del 1481 e la data ‘1488’ rinvenuta nel 1961 nel tondo del timpano della facciata. In occasione dei restauri della facciata nel XIX secolo alcuni di questi rilievi furono rimossi e sostituiti da calchi o copie (in un deposito all’interno dell’“ombrellone” albertiano si conservano infatti numerosi frammenti di teste e ali rimossi dalla facciata). Livio Giulio Volpi Ghirardini ha sottolineato che gli sguardi dei cherubini sono direzionati per intersecare le geometrie della facciata. Renata Casarin ha riferito il gruppo all'ambito di Luca Fancelli mentre Marco Scansani ha suggerito che alcune figure potrebbero essere state ideate da Gian Marco Cavalli (soprattutto quelle con le ciocche ricciute che pendono sulla fronte).,La terracotta ha perduto la cromia e presenta alcune rotture e reintegrazioni,Il gruppo di terrecotte nel 1828 è stato sottoposto a restauri che hanno comportato la sostituzione di alcuni degli elementi originali. Un ulteriore restauro è stato eseguito nel 1994,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140",220.jpeg
222,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,"Un cherubino aureolato, quasi calvo, con gli occhi sgranati e le ali piumate intrecciate rivolge lo sguardo davanti a sè",<i>Da verificare</i>,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481,1488,La terracotta appartiene a un gruppo di 12 cherubini che furno modellati per ornare la facciata della Basilica di Sant'Andrea a Mantova (nove nella fascia mediana della facciata principale e tre sull’architrave del fianco sud della chiesa). La cronologia della decorazione è da collocaretra la “Declaratio cappellarum Sancti Andree de Mantua” del 1481 e la data ‘1488’ rinvenuta nel 1961 nel tondo del timpano della facciata. In occasione dei restauri della facciata nel XIX secolo alcuni di questi rilievi furono rimossi e sostituiti da calchi o copie (in un deposito all’interno dell’“ombrellone” albertiano si conservano infatti numerosi frammenti di teste e ali rimossi dalla facciata). Livio Giulio Volpi Ghirardini ha sottolineato che gli sguardi dei cherubini sono direzionati per intersecare le geometrie della facciata. Renata Casarin ha riferito il gruppo all'ambito di Luca Fancelli mentre Marco Scansani ha suggerito che alcune figure potrebbero essere state ideate da Gian Marco Cavalli (soprattutto quelle con le ciocche ricciute che pendono sulla fronte).,La terracotta ha perduto la cromia e presenta alcune rotture e reintegrazioni,Il gruppo di terrecotte nel 1828 è stato sottoposto a restauri che hanno comportato la sostituzione di alcuni degli elementi originali. Un ulteriore restauro è stato eseguito nel 1994,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140",221.jpeg
223,Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,"Un cherubino aureolato, con il volto torvo e le ali piumate intrecciate rivolge lo in basso a sinistra",<i>Da verificare</i>,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481,1488,La terracotta appartiene a un gruppo di 12 cherubini che furno modellati per ornare la facciata della Basilica di Sant'Andrea a Mantova (nove nella fascia mediana della facciata principale e tre sull’architrave del fianco sud della chiesa). La cronologia della decorazione è da collocaretra la “Declaratio cappellarum Sancti Andree de Mantua” del 1481 e la data ‘1488’ rinvenuta nel 1961 nel tondo del timpano della facciata. In occasione dei restauri della facciata nel XIX secolo alcuni di questi rilievi furono rimossi e sostituiti da calchi o copie (in un deposito all’interno dell’“ombrellone” albertiano si conservano infatti numerosi frammenti di teste e ali rimossi dalla facciata). Livio Giulio Volpi Ghirardini ha sottolineato che gli sguardi dei cherubini sono direzionati per intersecare le geometrie della facciata. Renata Casarin ha riferito il gruppo all'ambito di Luca Fancelli mentre Marco Scansani ha suggerito che alcune figure potrebbero essere state ideate da Gian Marco Cavalli (soprattutto quelle con le ciocche ricciute che pendono sulla fronte).,La terracotta ha perduto la cromia e presenta alcune rotture e reintegrazioni,Il gruppo di terrecotte nel 1828 è stato sottoposto a restauri che hanno comportato la sostituzione di alcuni degli elementi originali. Un ulteriore restauro è stato eseguito nel 1994,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140",222.jpeg
224,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,"Un cherubino aureolato, con ampie ciocche ricciute che gli cadono sulla fronte e le ali piumate intrecciate rivolge lo sguardo verso sinistra",<i>Da verificare</i>,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481,1488,La terracotta appartiene a un gruppo di 12 cherubini che furno modellati per ornare la facciata della Basilica di Sant'Andrea a Mantova (nove nella fascia mediana della facciata principale e tre sull’architrave del fianco sud della chiesa). La cronologia della decorazione è da collocaretra la “Declaratio cappellarum Sancti Andree de Mantua” del 1481 e la data ‘1488’ rinvenuta nel 1961 nel tondo del timpano della facciata. In occasione dei restauri della facciata nel XIX secolo alcuni di questi rilievi furono rimossi e sostituiti da calchi o copie (in un deposito all’interno dell’“ombrellone” albertiano si conservano infatti numerosi frammenti di teste e ali rimossi dalla facciata). Livio Giulio Volpi Ghirardini ha sottolineato che gli sguardi dei cherubini sono direzionati per intersecare le geometrie della facciata. Renata Casarin ha riferito il gruppo all'ambito di Luca Fancelli mentre Marco Scansani ha suggerito che alcune figure potrebbero essere state ideate da Gian Marco Cavalli (soprattutto quelle con le ciocche ricciute che pendono sulla fronte).,La terracotta ha perduto la cromia e presenta alcune rotture e reintegrazioni,Il gruppo di terrecotte nel 1828 è stato sottoposto a restauri che hanno comportato la sostituzione di alcuni degli elementi originali. Un ulteriore restauro è stato eseguito nel 1994,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140",223.jpeg
225,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,"Un cherubino aureolato, con ciocche ricciute che gli cadono sulla fronte e le ali piumate intrecciate rivolge lo sguardo verso sinistra",<i>Da verificare</i>,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481,1488,La terracotta appartiene a un gruppo di 12 cherubini che furno modellati per ornare la facciata della Basilica di Sant'Andrea a Mantova (nove nella fascia mediana della facciata principale e tre sull’architrave del fianco sud della chiesa). La cronologia della decorazione è da collocaretra la “Declaratio cappellarum Sancti Andree de Mantua” del 1481 e la data ‘1488’ rinvenuta nel 1961 nel tondo del timpano della facciata. In occasione dei restauri della facciata nel XIX secolo alcuni di questi rilievi furono rimossi e sostituiti da calchi o copie (in un deposito all’interno dell’“ombrellone” albertiano si conservano infatti numerosi frammenti di teste e ali rimossi dalla facciata). Livio Giulio Volpi Ghirardini ha sottolineato che gli sguardi dei cherubini sono direzionati per intersecare le geometrie della facciata. Renata Casarin ha riferito il gruppo all'ambito di Luca Fancelli mentre Marco Scansani ha suggerito che alcune figure potrebbero essere state ideate da Gian Marco Cavalli (soprattutto quelle con le ciocche ricciute che pendono sulla fronte).,La terracotta ha perduto la cromia e presenta alcune rotture e reintegrazioni,Il gruppo di terrecotte nel 1828 è stato sottoposto a restauri che hanno comportato la sostituzione di alcuni degli elementi originali. Un ulteriore restauro è stato eseguito nel 1994,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140",224.jpeg
226,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM16),Luca Fancelli,http://vocab.getty.edu/page/ulan/500049988,Cerchia,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC30),,,,,,,,,,,,,,,,decorazione architettonica,elemento d'insieme,Cherubino,,modellazione,policromia perduta,"Un cherubino aureolato, con la bocca schiusa e le ali piumate intrecciate rivolge lo sguardo verso destra ",<i>Da verificare</i>,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Basilica di Sant'Andrea,Facciata,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481,1488,La terracotta appartiene a un gruppo di 12 cherubini che furno modellati per ornare la facciata della Basilica di Sant'Andrea a Mantova (nove nella fascia mediana della facciata principale e tre sull’architrave del fianco sud della chiesa). La cronologia della decorazione è da collocaretra la “Declaratio cappellarum Sancti Andree de Mantua” del 1481 e la data ‘1488’ rinvenuta nel 1961 nel tondo del timpano della facciata. In occasione dei restauri della facciata nel XIX secolo alcuni di questi rilievi furono rimossi e sostituiti da calchi o copie (in un deposito all’interno dell’“ombrellone” albertiano si conservano infatti numerosi frammenti di teste e ali rimossi dalla facciata). Livio Giulio Volpi Ghirardini ha sottolineato che gli sguardi dei cherubini sono direzionati per intersecare le geometrie della facciata. Renata Casarin ha riferito il gruppo all'ambito di Luca Fancelli mentre Marco Scansani ha suggerito che alcune figure potrebbero essere state ideate da Gian Marco Cavalli (soprattutto quelle con le ciocche ricciute che pendono sulla fronte).,La terracotta ha perduto la cromia e presenta alcune rotture e reintegrazioni,Il gruppo di terrecotte nel 1828 è stato sottoposto a restauri che hanno comportato la sostituzione di alcuni degli elementi originali. Un ulteriore restauro è stato eseguito nel 1994,Cherubini della facciata di Sant'Andrea a Mantova,"SC30, 517,519; AP100, 66; M54; AM16, 139-140",225.jpeg
